In-app Purchases,Languages,Size,Original Release Date,Current Version Release Date,game_id
,EN,202573824.0,16/04/2019,16/04/2019,d5c7915a-bb28-4d4a-8381-9b84b492e058
"0.99, 0.99","EN, JA",162985984.0,12/06/2014,27/01/2016,afcb0b0c-44c2-4e42-863b-9e8be81b4891
"3.99, 6.99, 1.99, 2.99, 9.99, 19.99",EN,38466560.0,6/04/2015,5/01/2016,c4157939-84ea-4e5a-b08f-5b9bdcfda977
2.99,EN,10186752.0,8/11/2014,8/11/2014,e816d186-97bc-4d70-9e27-e5454d387789
,EN,82318336.0,24/10/2013,2/10/2018,006c44ff-e36c-4fbf-991d-4fd2d64d4080
,EN,68579155.0,18/08/2011,18/08/2011,cf5e4250-4cc8-416f-a9af-c3027dc49296
0.99,EN,26058752.0,25/12/2014,25/12/2014,adf2e1b5-4212-4ad0-aef7-e831443adf19
,EN,104446976.0,2/10/2018,14/10/2018,751e4d93-6221-4ad8-a25c-e48b81760017
"1.99, 0.99",EN,224284672.0,14/02/2017,23/10/2017,829896e9-ee96-4bf0-ab33-7f949e79021d
,EN,19245056.0,9/04/2016,20/11/2017,f54c7ef5-1268-4752-a299-62c18e14369b
"0.99, 2.99",EN,250265600.0,12/08/2014,16/08/2014,4bee46ca-7f23-401d-8cf7-83e6de05f281
"0.99, 4.99, 2.99",EN,28549120.0,14/11/2013,14/11/2013,92d0313a-9828-42c3-83bb-ea297ca7a7e2
,EN,134635520.0,18/03/2019,18/03/2019,ce5539c0-c532-4b08-80c0-d0dc96e65b1f
,EN,522730496.0,7/06/2016,9/05/2017,bbb121c9-645a-4067-8985-3075c7b1ac07
"1.99, 4.99, 9.99, 2.99, 1.99, 19.99, 4.99, 6.99, 14.99, 19.99",EN,176746496.0,5/04/2017,28/07/2019,1ac4f095-ee03-4403-9ed6-a37968884d47
"0.99, 1.99, 2.99, 2.99","EN, FR",81620992.0,14/09/2015,14/09/2015,88f3031e-909a-4453-9b0a-0ac671a330fa
,EN,30538752.0,27/10/2015,27/10/2015,707c5b3a-5acd-44fb-a4fd-ea7f7d36ecf7
,EN,26886144.0,29/07/2015,5/07/2017,e608fc15-5695-4926-993b-0d0e4316505b
,EN,146846720.0,9/03/2018,9/03/2018,b52b7bb9-6c01-4c3c-80fa-f108a842c6b7
"4.99, 1.99, 1.99, 2.99, 2.99, 5.99, 7.99, 11.99, 4.99, 2.99",EN,114495488.0,9/01/2016,10/02/2016,a09e1d7e-58fb-4917-8e76-75eb6c108cf6
,EN,10223616.0,3/02/2016,9/02/2016,6cb59c49-7a93-4cad-be3a-2bbb47b7bfc4
,EN,15156224.0,20/05/2016,20/05/2016,4848c7b1-e468-4b1d-8a88-b906649c1af0
,DE,48777216.0,2/11/2017,1/02/2018,92a97ed3-9c14-43d3-90cf-12289bf7e980
0.99,EN,12067083.0,5/04/2010,26/08/2010,d833e05d-4577-4877-932f-ce5353df1a35
"4.99, 99.99, 19.99, 4.99, 0.99, 9.99, 4.99, 2.99, 49.99, 4.99","NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",168401920.0,3/12/2015,30/07/2019,57cab7e6-b8e5-4fce-93d6-1ca8bbd40b9f
,EN,12732416.0,11/04/2014,8/08/2016,52078adf-34f4-430f-9c05-816cbb162917
,EN,22757376.0,12/09/2012,19/09/2016,03f1fe0b-e233-4561-9aaa-c33f3a4b2325
,EN,19125248.0,4/09/2016,18/12/2017,bbd1294d-a8a4-49c1-beda-067a6f88df74
,EN,225298432.0,8/12/2016,8/12/2016,353efe1e-09aa-4843-8a36-42e0734e74b5
,EN,25708544.0,7/05/2014,4/12/2017,91aaf43a-f7ac-4d3c-a75c-d41e05f6bda9
"4.99, 0.99, 9.99, 19.99, 2.99, 4.99, 49.99, 99.99, 9.99, 4.99","EN, JA, ZH, ZH",772075520.0,26/10/2018,31/05/2019,9704695b-0379-4786-99ca-1db3f06c6756
,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",19415040.0,27/11/2015,14/01/2019,f840c80e-89a7-4f34-bb12-464b30216160
,EN,39744512.0,3/11/2014,22/02/2017,264b8bd4-7afe-48d3-b189-d49b7857ea78
,"EN, DE",39049216.0,2/01/2018,7/01/2018,1acc60ac-1449-494d-9ebf-76855ff5cec0
,EN,122232832.0,20/09/2016,15/03/2017,7a328248-2764-4a4d-aee1-e92efa4c4929
"0.99, 1.99",EN,11994999.0,1/09/2012,24/09/2012,b05eabdc-68a2-451b-b898-b4d007f99889
"1.99, 0.99, 1.99, 1.99, 1.99, 0.99, 0.99, 0.99, 0.99, 0.99",EN,35467264.0,18/12/2015,5/09/2018,b3a67900-138c-4774-8260-e980a9401b78
,EN,39579648.0,18/04/2017,18/04/2017,8ba8a23b-958c-46bf-88eb-aa177b9b0a22
"2.99, 0.99, 24.99",EN,41230336.0,8/04/2013,28/10/2013,21fc9c6b-38cc-430a-ac66-ffbf4d586215
"4.99, 1.99, 4.99",EN,125660160.0,15/08/2015,3/08/2016,8655ab17-1ef5-4219-860f-e043230f1e53
"4.99, 99.99, 19.99, 0.99, 49.99, 9.99, 19.99, 99.99, 49.99, 4.99","AR, BG, CS, EN, FR, DE, HU, ID, IT, KO, MS, PL, PT, RO, RU, ZH, ES, TH, ZH, TR, VI",152578048.0,14/01/2019,10/06/2019,48a5a443-0f15-4f88-9521-cc2c8e8963e1
,EN,21550080.0,23/06/2015,20/11/2018,30244cda-1b53-4eef-8201-b93326df2852
"8.99, 19.99, 8.99, 9.99, 2.99, 4.99, 4.99, 2.99, 0.99, 3.99, 19.99","EN, JA, KO, ZH, ZH",284934144.0,14/03/2018,19/07/2019,c149292e-f259-4086-a530-f80586c584d2
,EN,12787712.0,21/07/2015,21/07/2015,d9e35a4e-92b9-499b-a816-0f2ae4fbeb4a
,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",76120064.0,8/04/2017,8/04/2017,888ca7aa-18c1-4c9d-bdd4-97b29c277f2c
,EN,5357568.0,25/03/2015,25/03/2015,fae1c651-fba3-44fe-90a0-76305147ac04
,EN,11460608.0,28/10/2014,28/08/2015,40fd1cb9-2cac-48af-b2e7-677e641938f1
1.99,EN,133941248.0,15/05/2018,15/05/2018,4a070a17-b381-4047-814c-293517229757
"0.99, 1.99, 1.99, 2.99, 4.99, 8.99, 5.99, 1.99, 1.99, 1.99",EN,93352960.0,27/10/2016,2/03/2017,bb047378-cc5b-44a7-ab91-b361570b6694
"0.99, 4.99, 2.99","CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",45923328.0,10/04/2014,27/07/2016,aadbc22c-cad1-4a13-8a48-718238834e88
"9.99, 9.99, 3.99, 1.99, 0.99",EN,711063552.0,19/01/2017,19/01/2017,ad04d5c2-ec15-4c4f-8e3a-bf98267e9d42
,EN,165395456.0,25/01/2019,1/02/2019,81f85a1a-28ca-40bb-8589-461da143ef40
,EN,38989824.0,11/07/2016,11/07/2016,9427f6c6-f380-4783-9c39-5dc1d3543ccf
"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",EN,152338432.0,8/06/2018,28/02/2019,3a4ff28d-bb92-4e49-bf89-f46330d24151
,"EN, FR, DE, JA, ZH, ES, ZH",47373632.0,10/12/2010,3/02/2011,4edd240f-9225-4a37-8d61-6c9f7f0e9464
,"EN, DE",23585792.0,6/12/2017,6/12/2017,ebc01601-ab81-4327-8115-d4dddc371574
,EN,122138624.0,4/03/2018,24/03/2018,3b6e9828-bad7-49b3-a549-8818c12b3729
"0.99, 4.99, 4.99, 9.99, 19.99, 99.99, 49.99",EN,927715328.0,16/12/2018,16/12/2018,78cb7ac2-0856-46fa-bbf1-1c01893dcdb9
,EN,18246656.0,22/05/2019,22/06/2019,35b28de3-e745-4352-aa0e-142afece4028
,EN,14863724.0,7/12/2009,18/01/2011,60b163c9-19d5-4155-b895-7cc38fa2b297
2.99,EN,91286528.0,20/05/2017,23/05/2017,620e3b5d-2c33-4203-9b69-0368143b68b1
,EN,270357504.0,9/02/2012,13/05/2019,e164430e-a73a-434e-9f2c-139fdd79de12
,EN,57361408.0,19/04/2019,19/04/2019,6ef05c4b-3359-4bcc-a6da-b9fabc420e6b
,EN,13532160.0,2/09/2016,5/10/2016,8d66448e-0cd3-4eec-b190-9c7872f99e45
2.99,EN,11345920.0,26/10/2014,26/10/2014,98bc81de-c665-412d-a971-21a03b61f29c
"4.99, 9.99, 29.99",EN,71458816.0,11/05/2015,11/05/2015,18ff8e28-6f41-4c00-9b8d-e3732cbc9b98
,EN,74127360.0,22/08/2018,22/08/2018,7de9d8d2-77db-4a47-bc4f-f0f5b9c91ea1
,EN,20472832.0,25/03/2013,17/01/2017,01e22c4e-fa48-454c-a038-da1a1fce6ee3
"9.99, 4.99, 4.99, 9.99, 19.99, 24.99, 14.99, 9.99, 49.99, 19.99",EN,123367424.0,22/05/2014,28/03/2018,90d69cee-48a2-4efd-9cc6-9e3df2758058
"0.99, 0.99, 0.99, 0.99, 0.99, 1.99, 4.99, 3.99, 49.99, 9.99",EN,140257280.0,24/10/2016,4/06/2019,73e1f7f6-a898-4caf-bac3-740848788c91
"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",EN,513053696.0,3/10/2017,15/11/2017,395338d6-9b9c-4609-a142-72297b95e622
,EN,11882496.0,16/07/2015,16/07/2015,4ce4dab6-94d1-46e0-bd5f-f225a45842a3
,EN,371970048.0,2/02/2019,2/02/2019,63fa4c2a-749f-4ca6-84a5-3934dbb8133a
"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.99, 3.99, 6.99, 0.99",EN,209170432.0,13/09/2015,13/09/2015,b1ed1331-1c93-49e6-8360-b5c63c25410f
,"EN, JA",8134656.0,26/01/2012,25/09/2015,b686ce4a-3f5c-4b29-8a79-f3db4720739a
,EN,16219136.0,5/09/2017,7/09/2017,0c5c98d6-6a4a-4b85-839c-38e456874b74
1.99,EN,480776192.0,30/10/2018,30/10/2018,7a5f7ed1-797a-4185-a255-75fda2019d3a
,EN,12566528.0,13/11/2014,13/11/2014,fb867cf2-03b4-4778-917c-49fb791f873d
"0.99, 9.99, 2.99, 0.99, 2.99, 4.99, 4.99, 2.99, 0.99, 0.99",EN,374524928.0,14/10/2015,24/04/2018,34db6b0f-a5b0-4b1b-8123-1aaca1b04c95
,EN,150153216.0,10/02/2018,10/02/2018,b43d6692-6f99-4d92-80ec-9dd4e19fd8c7
,EN,12416000.0,9/12/2015,9/12/2015,2c418104-875d-4643-ac2c-1e8a834c7e73
,EN,185147392.0,13/04/2016,19/04/2017,b72d8efc-93f1-4580-8e3e-b151b567bbf5
,EN,9835520.0,16/04/2015,17/07/2018,fd666606-8be6-4561-900a-587be5600d77
,EN,6344704.0,11/02/2017,11/02/2017,d1fc40f9-7774-446d-9872-90ae6d5dac60
"0.99, 0.99",EN,87961600.0,4/06/2015,10/07/2015,5b784774-9a5b-4c79-9e58-1b88d90ed92a
,EN,55647232.0,22/04/2014,1/02/2016,11e0051f-b2fb-415e-a27e-83e5f766d50f
,EN,564442112.0,2/04/2015,4/05/2016,edfe6400-b22e-4f4f-9472-15660ecc09fa
"0.99, 4.99, 0.99, 10.99, 5.99, 99.99, 4.99, 20.99, 10.99, 19.99",EN,445218816.0,3/04/2019,23/07/2019,16bb3985-89e1-4f12-9111-6928a487d684
"7.99, 2.99, 4.99, 3.99, 9.99, 7.99",EN,26020864.0,3/05/2018,13/06/2019,148d901e-82c8-480c-8391-b374912e9bec
"0.99, 5.99, 2.99",EN,13216994.0,25/07/2009,15/10/2012,e248ff25-b7f8-472a-b4fb-fca4fbd047b0
,EN,15838208.0,9/03/2018,9/03/2018,9b473a2c-334b-411c-b9e5-c9225f9df883
0.99,EN,327597056.0,4/10/2015,25/05/2019,96720575-befa-425c-b595-dd5057b4fbf5
"4.99, 0.99, 19.99, 9.99, 99.99, 49.99",EN,391278592.0,15/04/2019,29/07/2019,736769e1-c1fc-4425-b457-ca1e2683a477
"3.99, 8.99, 23.99",EN,27676672.0,28/02/2015,28/02/2015,534f8dea-022c-4904-bf54-3284f93989e0
"0.99, 3.99, 13.99, 49.99, 3.99, 4.99",EN,35399680.0,17/12/2017,20/12/2017,fb0797c8-89e2-42a4-ae42-998ef372c80b
0.99,EN,94088192.0,22/08/2014,12/01/2018,325f4cde-8035-4e86-b91b-109fb7f0ca6f
,"AR, HY, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, FA, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",73663488.0,19/08/2011,10/06/2019,c3758d48-743f-447f-8ffc-e7b778ec753e
"0.99, 0.99",EN,33964032.0,22/01/2015,17/02/2015,68014eee-a4f4-4235-afb1-8a852498a3e2
,EN,53078016.0,28/08/2013,16/05/2016,8ce1b4e3-e579-4743-9786-0d603a3160e8
0.99,"AR, HY, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, VI",19295232.0,15/10/2015,15/10/2015,58869d28-fce9-4b34-94f2-1528387c5fe4
"11.99, 2.99",EN,142546944.0,13/10/2018,9/01/2019,2ec31335-bfdc-4000-bd1b-f4215e548ddb
0.99,EN,9568256.0,19/03/2013,20/07/2014,7e5579f8-e708-454f-ab5b-ad9706fc739f
,EN,16716197.0,18/10/2011,22/03/2012,611878ce-ce62-4520-9fe8-d2de47037868
,EN,637505536.0,11/11/2012,20/04/2019,7ef219b4-f509-43cf-b78c-52e21ace0fec
0.99,EN,98553856.0,22/01/2018,25/01/2018,5b975e35-2f0f-4e79-aed9-083ae8c98623
1.99,EN,24067072.0,8/12/2017,6/12/2018,3a95d071-47e9-471c-9632-bd18a5bc459e
1.99,EN,74797056.0,23/02/2016,23/10/2017,6e41d13e-44fa-43fa-ab7e-ef696875b388
,EN,76950528.0,9/09/2016,9/09/2016,a57bfd1b-b898-4cc2-8bf9-337bf8b09711
2.99,EN,172786688.0,3/10/2018,25/01/2019,835c4854-1e68-43eb-98a2-27910f75f1d0
,EN,39657472.0,13/12/2013,17/02/2015,bd52341a-a64e-4bed-b8f0-57af989d8199
"2.99, 9.99, 4.99, 4.99, 17.99, 9.99, 4.99, 1.99",EN,262268928.0,29/01/2019,24/05/2019,33276059-cc50-4ea1-be28-86b4fc25de54
,EN,17346560.0,14/02/2014,8/05/2018,f31b906d-8070-48a7-b1c9-829e6f714e81
0.99,EN,13836288.0,25/01/2013,5/04/2014,ee6a2d11-714a-442c-b396-260eddf4f0e6
"3.99, 0.99, 2.99, 0.99",EN,25857024.0,16/12/2018,31/12/2018,d13f8b0b-53e2-455b-bc90-fa2ace0ea645
"1.99, 9.99, 4.99, 9.99, 4.99, 19.99, 1.99, 19.99, 0.99, 0.99","AR, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR",862961664.0,24/06/2015,27/04/2016,50dd241a-3802-47b7-9b60-640ef3f06e4e
0.99,EN,5235712.0,30/05/2014,24/05/2017,b17b5224-1c9e-42cb-8988-8777908e26b5
,EN,23238614.0,19/09/2012,29/10/2012,618195c3-5cb5-4ee3-88e9-b62d118e2c0a
,EN,12455936.0,27/05/2016,27/05/2016,43ab609e-cbd0-4c42-8d4e-f0e46d1e7bbf
2.99,EN,45015040.0,17/12/2014,17/12/2014,a53dd7a5-447c-49e4-973f-d22c5137940e
2.99,EN,70335488.0,1/12/2015,18/06/2017,6d494022-7e0a-4089-940a-682250fdfce9
"2.99, 4.99, 2.99, 0.99, 0.99, 0.99, 4.99, 4.99, 9.99, 1.99",EN,203925504.0,2/08/2017,12/04/2018,2038d98d-082a-476c-90dc-89babdc56d4b
,EN,116375552.0,27/06/2019,27/06/2019,1d47b37a-d9e0-4085-a934-12308536a37b
"9.99, 4.99, 5.99, 1.99, 3.99, 6.99, 17.99, 99.99",EN,245439488.0,10/10/2017,29/01/2019,47d0c4d2-34d1-4d48-abe5-da6a467522a3
,EN,16257024.0,25/05/2015,25/05/2015,bb231b8b-a429-4c75-a06b-65c2016f07bc
"1.99, 0.99, 0.99, 0.99, 0.99","NL, EN, FR, JA, PT",34355200.0,10/07/2010,31/03/2019,8568acc2-afc5-49b5-8138-2f0126713468
"0.99, 9.99, 1.99, 1.99, 0.99, 2.99, 0.99",EN,313062400.0,8/02/2018,18/02/2019,d5e7ebd0-d668-4e86-b0a6-f5a13cff0830
,EN,231420928.0,23/03/2018,15/06/2018,158f3524-5c57-4bf6-a31c-8300793148d9
1.99,EN,33353728.0,13/03/2019,13/03/2019,9f142922-671b-4533-a29b-f419afc03cbb
,EN,121640960.0,15/02/2018,15/02/2018,2212f1f6-9004-4103-ad1c-036e79f25fac
"2.99, 0.99, 0.99, 0.99, 0.99, 0.99, 4.99, 0.99, 19.99, 49.99",EN,54419456.0,1/07/2013,26/09/2013,ccdf114f-85c7-432e-a67f-d01c5c68bbc7
,"EN, ZH",37072896.0,29/07/2018,29/07/2018,6cc13e6f-c74e-4546-bb26-dd171a941512
,"EN, FR",199697408.0,19/12/2013,23/07/2019,734410ce-e77d-4204-84fa-fd38d7222b50
"4.99, 9.99, 4.99, 19.99, 49.99, 99.99",EN,108902400.0,23/10/2017,4/02/2019,3f3d10b3-7882-4021-821a-5624297dfdac
,EN,18595840.0,10/03/2019,10/03/2019,00660d14-7ad5-49d9-b96a-528eed57cb24
,EN,2760704.0,18/07/2014,18/07/2014,d25be0c5-3b84-4c24-bdbd-d6d66b1ab140
7.99,"EN, ZH, ZH",1739942912.0,5/04/2017,15/01/2018,ba053c25-feb9-4d27-9dbb-a98e062457e3
0.99,EN,14128128.0,4/10/2018,18/06/2019,426a5af0-80e8-4dfb-8690-53580feb49c2
,EN,106112000.0,7/11/2014,13/10/2017,0a8cf7ad-fb92-40de-847d-e5a156b8d7cc
,"EN, ZH, ZH",3684352.0,7/05/2009,14/10/2017,4ca2476d-a3aa-41d5-ba88-58c909bfe7c7
,EN,27796480.0,31/10/2018,31/10/2018,7ee2996a-98ad-497f-9119-b527e7a72a39
2.99,EN,26464256.0,18/04/2015,18/04/2015,38b45e66-e082-455e-8744-252da613f5bb
,EN,133556224.0,29/06/2018,29/06/2018,5d671061-6959-41b1-aef1-96edda434388
,"EN, ZH",65009664.0,21/06/2018,22/06/2018,a15abfc1-7548-49e8-8f0f-f29595b1cfd8
,EN,10122240.0,7/11/2018,7/11/2018,d2ad517d-666f-4722-b7e0-d3468b2c0a4e
"0.99, 2.99",EN,107852800.0,25/10/2016,25/10/2016,ef09a428-f1f3-4012-948a-25124821782e
"0.99, 0.99, 1.99, 2.99, 7.99, 9.99, 2.99, 14.99, 4.99",EN,57028608.0,4/03/2014,17/04/2015,782183ad-8131-4c2c-be74-548072d307ce
,EN,68061184.0,20/01/2019,20/01/2019,1f270deb-063c-45f8-850b-049d4d20b1b7
1.99,EN,76490752.0,22/02/2016,9/09/2017,0ca4ad6f-a72d-485c-b31e-f3edf9809d0f
,EN,27980800.0,28/09/2018,28/09/2018,3c45a036-8b7d-42f5-9ad3-0a86b48f64cc
,EN,15150080.0,9/12/2015,19/12/2015,f57777bf-a23d-47ea-a639-a4221696ff5f
,EN,148421632.0,3/09/2016,3/09/2016,8499c917-8319-4d71-adbc-5e5ed23cd762
"4.99, 1.99, 4.99, 5.99, 2.99, 0.99","EN, FR, DE, IT, RU, ES",171184128.0,14/01/2019,14/01/2019,a0444c1c-0342-44c9-8385-038fbb073f83
,"DA, NL, EN, FR, DE, EL, ID, IT, JA, MS, NB, PL, PT, RU, ES, SV, TR",57442304.0,22/10/2013,31/05/2017,fb891a99-25d7-434a-94d0-97745ae332ce
"0.99, 1.99, 10.99, 3.99, 4.99, 17.99, 15.99, 25.99",EN,1961113600.0,14/04/2019,21/07/2019,7070a392-a02e-4fcb-9516-4d11793321e9
,EN,31305728.0,9/10/2015,27/10/2015,58f8ca59-08fa-45c8-b90a-0283668910f0
"4.99, 1.99, 9.99, 19.99","CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR",53784576.0,26/10/2015,26/10/2015,367fba2e-6662-40a3-a497-9d6a1e9ae047
,EN,8253440.0,17/12/2016,17/12/2016,7585945a-ee29-4bd2-80c5-f2dc688f3cdd
24.99,EN,208096256.0,29/04/2019,29/04/2019,ed31767e-ae09-421f-b7a9-dfb81a09003d
,EN,216367104.0,17/06/2018,17/06/2018,75d330c2-d50e-4208-ac41-0335b003da7f
,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",31137792.0,28/11/2016,28/11/2016,80d9ac55-5706-49f0-bcee-b4a442c563bf
2.99,EN,75829248.0,30/04/2014,10/10/2014,beac4b4c-0f01-4def-bb4d-5db1b9118ce6
,EN,40397824.0,23/10/2018,23/10/2018,2a1459c2-bc94-460b-9db8-505d4e8d85b2
,"EN, MS, ZH, ZH",17629184.0,4/11/2014,18/01/2017,c62b9207-19bf-466f-82d4-3f9ba1bd7f84
"2.99, 1.99",EN,345495552.0,8/11/2017,14/11/2017,1b91b184-f30b-4e63-a867-fd552b3cc82b
"1.99, 0.99, 1.99",EN,109621248.0,1/05/2019,14/05/2019,3c30d4ea-b330-42b3-981c-36c98911fe2e
,"EN, ZH",15700992.0,2/03/2017,2/03/2017,82389cbe-eb4d-4362-8cf9-75f80712b270
,"EN, FR, DE",598828032.0,31/05/2012,30/09/2015,6be3a621-440e-4ead-8d39-9fd36e870362
,EN,331974656.0,10/10/2018,27/06/2019,44eaaf9c-4ff2-4f64-8095-92fa7c0d2c5e
,EN,132745216.0,20/09/2016,17/10/2016,e3ecf9d4-bb94-4e0b-b821-57c8bb6c9eec
,"EN, JA, ZH",40643584.0,23/06/2017,4/12/2017,b17f1be1-6c81-4bb1-ad9e-f789abe45ecd
,EN,13464576.0,3/06/2016,6/09/2016,ac8f7eba-981e-4e0d-b2f3-2fb3816cf176
,EN,40422400.0,16/01/2013,22/09/2018,220d994b-1ba9-4df9-b170-6a963a5b2c76
"1.99, 3.99, 19.99, 5.99, 9.99, 1.99, 1.99, 1.99, 1.99",EN,180468736.0,23/09/2018,23/05/2019,37589f36-c65f-4742-bfb5-e4a10a87c0d9
,EN,161383424.0,14/12/2018,21/12/2018,d39fad80-2ceb-48e8-9c07-3bcb5763a5f5
1.99,EN,94512128.0,19/07/2015,3/04/2019,168953bb-a492-4387-8461-998ab1d2257b
,EN,18804736.0,18/12/2016,27/01/2017,00d8eef3-0c47-4af0-9083-76b37a4223db
,EN,47751168.0,17/05/2015,23/10/2015,f5a7bf5f-a687-4073-a522-d54079bdeb57
3.99,"EN, FR, ES",64184320.0,26/03/2019,5/07/2019,9744be47-9587-4825-a1bc-88e813a47aa9
,EN,183025664.0,1/02/2018,1/02/2018,da37af8c-9ac4-4a20-b15a-ddd4410391ea
1.99,"EN, ZH, ZH",26783744.0,1/03/2012,7/02/2017,a62f754e-93a9-46c2-b9a1-5cb624eb0639
,EN,679936.0,21/12/2011,4/10/2016,f7b82be6-8c30-4d52-9427-830f71a39751
"0.99, 2.99",EN,2143232.0,28/05/2014,3/01/2019,d0b6d402-56d6-492a-9c3a-87d72e0b4637
"0.99, 9.99, 2.99",EN,121027584.0,5/08/2018,10/06/2019,1a69c7db-edfe-46bc-b2a5-48cc3ba1276f
2.99,EN,70108160.0,3/01/2014,14/12/2018,424f8660-5e3d-44b3-94fe-dba60ba136fd
"0.99, 1.99, 3.99, 7.99, 1.99",EN,129135616.0,4/01/2019,4/01/2019,74809de0-2887-4b97-91cf-6ef3c600310f
"2.99, 4.99, 8.99, 16.99",EN,140123136.0,28/07/2018,23/03/2019,150b402a-211e-4537-af8e-4944cdca3b5a
,EN,17058816.0,19/04/2017,19/04/2017,8812d40d-3d0c-4036-9c5c-9d0a30d5c8a7
,EN,15519744.0,23/04/2016,13/01/2017,e18368c3-1b35-423f-a286-fd9d9f74f610
,EN,10285056.0,11/06/2014,9/10/2017,9cde883c-3d8e-43e2-bbef-7e0f231b4559
"0.99, 0.99, 0.99, 1.99, 2.99","EN, ZH",42544128.0,30/06/2017,30/06/2017,a38ffc63-7c70-464b-a7ed-ba4e0d8226f1
2.99,EN,56832000.0,18/06/2013,18/06/2013,27846378-0147-4da4-956c-61aaa3058f3e
,"EN, IT",19058688.0,4/06/2015,20/12/2015,04b9d4d4-5e69-47e8-9266-d1b97792c9ed
"4.99, 0.99, 5.99, 9.99","AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",73507840.0,25/07/2017,25/07/2017,7cc02281-e337-4f67-a27a-eb5ac38cd077
"1.99, 2.99, 4.99, 3.99, 6.99, 5.99, 9.99, 9.99",EN,126390272.0,19/04/2019,25/04/2019,d0e11e1f-60fa-474c-962d-84e4e3709aa0
"9.99, 2.99, 4.99, 18.99, 89.99, 45.99","NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, SV, ZH, TR",117141504.0,3/07/2013,12/09/2017,9c2f7be8-c3e9-4c89-94ce-757cff4b8da4
"0.99, 0.99","EN, DE, JA, PT, RU, ES",120520704.0,17/12/2018,18/03/2019,a2815de5-8c8c-4129-aa53-0c90087c5447
,EN,529747968.0,28/05/2019,28/05/2019,6b5289a8-78ac-45b9-9200-ba7747426e72
"0.99, 0.99","EN, FR, DE, IT, RU, ES",122275840.0,12/08/2011,16/04/2019,448558db-acd3-406f-b399-dd29261b1d18
,EN,248578048.0,8/12/2018,8/12/2018,352a9f7f-37f6-4fd1-939b-7d9c9e7ce1ca
,EN,73347072.0,15/02/2018,15/02/2018,980f70a9-2992-436a-aaeb-9b79233142bf
"2.99, 2.99, 0.99","EN, FR, DE, IT, RU, ES",85209088.0,4/04/2013,10/01/2018,cd29861b-972a-4e54-b6e0-5731fe3ef3c3
,EN,18787328.0,26/08/2017,10/09/2018,26e588ff-04d2-410f-9632-2ba9553e2fc3
,EN,13407232.0,15/05/2017,15/05/2017,fd7fa974-7d50-4cec-9da7-0ceb4417d637
,EN,282286080.0,22/05/2018,21/12/2018,b7048a18-082d-4162-96b3-3c0e1b2896e2
,"EN, DE",33148928.0,15/10/2015,28/11/2017,6833ddc3-d69c-4bfc-8877-30c8bb17594b
,"EN, ZH",4395008.0,14/08/2014,14/08/2014,ec3c8f85-ea88-4647-98f1-3f6c9cb6c69b
,EN,11439792.0,18/12/2009,5/06/2012,f873ea66-e46c-4beb-a608-008aa71e478f
,"EN, ZH",32729088.0,5/10/2014,6/07/2016,84982efd-c920-4869-ae79-bac1c93809ed
,EN,81605632.0,19/05/2016,21/11/2017,36b858ec-59cb-412a-ba77-47fffaa9ce16
"4.99, 0.99, 0.99, 14.99, 29.99, 49.99, 99.99, 0.99","EN, ZH",23356416.0,20/05/2015,13/05/2019,9a69fb55-5f83-4fd3-8740-4984ac49fa34
"0.99, 9.99, 4.99, 4.99, 4.99, 4.99, 1.99, 4.99, 1.99, 4.99","AR, BN, EN, FR, DE, HI, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR, VI",113118208.0,2/11/2012,5/07/2019,19602890-12f8-4985-9be2-d7bbadfa0098
0.99,EN,14778368.0,30/12/2014,30/12/2014,a6e8b4d9-c411-45d8-8b11-b00e7bdc9281
